IncidentCityLat,IncidentCityLon,IncidentOcurredDate,IncidentDateAvgTemp,IncidentDateRained
42.2772732,-72.4007966,2020-09-18,14.9,0.0
42.2772732,-72.4007966,2020-11-14,3.7,0.0
42.2772732,-72.4007966,2021-03-07,-3.0,0.0
42.2773177,-71.4165905,2020-11-25,0.6,0.0
42.2773177,-71.4165905,2021-01-17,4.0,0.0
42.2773177,-71.4165905,2021-03-26,16.4,1.0
42.2773177,-71.4165905,2021-05-01,10.9,1.0
42.2802645,-71.2360624,2020-07-15,20.3,1.0
42.2802645,-71.2360624,2021-01-08,-0.3,0.0
42.3329021,-71.1187421,2020-06-01,13.1,0.0
42.3329021,-71.1187421,2020-06-06,23.8,1.0
42.3329021,-71.1187421,2020-07-26,27.3,0.0
42.3329021,-71.1187421,2020-09-10,23.1,1.0
42.3329021,-71.1187421,2021-01-03,0.4,1.0
42.3329021,-71.1187421,2021-01-10,0.6,0.0
42.3329021,-71.1187421,2021-01-21,-3.3,0.0
42.3329021,-71.1187421,2021-03-21,8.9,0.0
42.3329021,-71.1187421,2021-04-20,16.7,0.0
42.3329021,-71.1187421,2021-05-03,15.8,1.0
42.3329021,-71.1187421,2021-05-10,13.0,1.0
42.3370414,-71.2092214,2020-07-09,26.9,0.0
42.3370414,-71.2092214,2020-10-12,9.1,0.0
42.3370414,-71.2092214,2020-10-30,-0.1,1.0
42.3370414,-71.2092214,2020-11-20,11.9,0.0
42.3370414,-71.2092214,2021-03-22,8.0,0.0
42.3370414,-71.2092214,2021-04-17,5.4,1.0
42.3424147,-72.5892108,2020-10-31,-2.1,0.0
42.3424147,-72.5892108,2020-11-09,9.3,0.0
42.3424147,-72.5892108,2020-11-22,2.8,0.0
42.3459271,-71.5522874,2020-08-13,25.0,0.0
42.3459271,-71.5522874,2020-09-06,19.8,0.0
42.3459271,-71.5522874,2020-09-26,17.8,0.0
42.3459271,-71.5522874,2020-10-02,12.3,1.0
42.3459271,-71.5522874,2020-10-10,18.6,0.0
42.3459271,-71.5522874,2021-01-21,-4.3,1.0
42.3459271,-71.5522874,2021-03-06,-4.4,0.0
42.349309,-72.1992783,2020-12-30,-3.8,0.0
42.349309,-72.1992783,2021-01-10,-2.5,0.0
42.349309,-72.1992783,2021-03-24,7.8,1.0
42.349309,-72.1992783,2021-03-31,11.3,1.0
42.349309,-72.1992783,2021-04-26,8.0,0.0
42.3560836,-71.8623548,2020-06-14,14.5,0.0
42.3560836,-71.8623548,2021-01-28,-2.8,0.0
42.3560836,-71.8623548,2021-05-28,12.7,1.0
42.3652518,-71.1843236,2020-06-11,20.9,1.0
42.3652518,-71.1843236,2020-07-10,24.7,1.0
42.3652518,-71.1843236,2020-09-13,16.6,0.0
42.3652518,-71.1843236,2021-01-29,-10.7,0.0
42.3652518,-71.1843236,2021-03-17,4.2,0.0
42.3652518,-71.1843236,2021-05-09,13.6,0.0
42.3652518,-71.1843236,2021-05-14,15.4,0.0
42.3656347,-71.1040018,2020-07-09,25.5,0.0
42.3656347,-71.1040018,2020-07-31,24.1,0.0
42.3656347,-71.1040018,2020-08-22,23.7,0.0
42.3656347,-71.1040018,2020-09-21,11.6,0.0
42.3656347,-71.1040018,2020-09-26,17.3,0.0
42.3656347,-71.1040018,2020-09-29,20.1,0.0
42.3656347,-71.1040018,2020-11-07,16.3,0.0
42.3656347,-71.1040018,2020-12-10,3.2,0.0
42.3656347,-71.1040018,2020-12-22,3.2,0.0
42.3656347,-71.1040018,2020-12-23,1.8,0.0
42.3656347,-71.1040018,2021-01-02,3.8,1.0
42.3656347,-71.1040018,2021-01-08,-0.1,0.0
42.3656347,-71.1040018,2021-02-14,-1.8,0.0
42.3656347,-71.1040018,2021-03-22,8.0,0.0
42.3656347,-71.1040018,2021-03-28,7.6,1.0
42.3656347,-71.1040018,2021-04-10,14.8,0.0
42.3656347,-71.1040018,2021-05-03,15.8,1.0
42.3656347,-71.1040018,2021-05-17,17.8,0.0
42.3656347,-71.1040018,2021-06-10,21.9,0.0
42.3756401,-71.2358004,2020-05-16,16.6,1.0
42.3756401,-71.2358004,2020-08-02,25.0,1.0
42.3756401,-71.2358004,2020-08-09,25.9,0.0
42.3756401,-71.2358004,2020-09-06,19.5,0.0
42.3756401,-71.2358004,2020-11-10,14.3,0.0
42.3756401,-71.2358004,2020-11-26,5.9,1.0
42.3756401,-71.2358004,2020-12-17,-5.2,1.0
42.3756401,-71.2358004,2021-02-16,2.0,1.0
42.3756401,-71.2358004,2021-03-06,-3.9,0.0
42.3756401,-71.2358004,2021-05-31,12.1,1.0
42.3875968,-71.0994968,2020-05-23,16.9,0.0
42.3875968,-71.0994968,2020-07-12,26.5,0.0
42.3875968,-71.0994968,2020-10-10,17.3,0.0
42.3875968,-71.0994968,2020-10-26,10.1,1.0
42.3875968,-71.0994968,2021-03-03,0.3,0.0
42.3875968,-71.0994968,2021-03-20,6.3,0.0
42.3912241,-71.0369301,2020-08-14,22.9,0.0
42.3912241,-71.0369301,2020-08-15,20.2,0.0
42.3912241,-71.0369301,2021-03-26,14.8,1.0
42.3912241,-71.0369301,2021-04-19,12.3,1.0
42.4084302,-71.0119948,2020-06-07,16.4,0.0
42.4084302,-71.0119948,2020-10-20,13.3,0.0
42.4084302,-71.0119948,2021-01-12,0.8,0.0
42.4084302,-71.0119948,2021-01-15,2.2,0.0
42.4084302,-71.0119948,2021-01-16,5.8,1.0
42.4087228,-71.0539939,2020-06-15,14.8,0.0
42.4087228,-71.0539939,2020-07-02,21.8,0.0
42.4087228,-71.0539939,2020-07-11,25.2,1.0
42.4087228,-71.0539939,2020-07-23,24.2,1.0
42.4087228,-71.0539939,2020-07-28,30.3,0.0
42.4087228,-71.0539939,2020-09-10,23.1,1.0
42.4087228,-71.0539939,2020-10-24,15.5,0.0
42.4087228,-71.0539939,2020-11-26,9.2,1.0
42.4087228,-71.0539939,2020-12-20,-1.6,1.0
42.4087228,-71.0539939,2021-02-19,-2.3,1.0
42.4087228,-71.0539939,2021-02-22,-1.6,1.0
42.4087228,-71.0539939,2021-03-31,13.1,1.0
42.4153739,-71.1564428,2020-06-05,23.9,1.0
42.4153739,-71.1564428,2020-11-14,3.2,0.0
42.4153739,-71.1564428,2021-03-31,13.8,1.0
42.4153739,-71.1564428,2021-04-02,0.0,0.0
42.4153739,-71.1564428,2021-04-14,10.4,0.0
42.4153739,-71.1564428,2021-05-02,16.2,1.0
42.4184296,-71.1061639,2020-05-29,22.7,0.0
42.4184296,-71.1061639,2020-06-17,17.8,0.0
42.4184296,-71.1061639,2020-07-14,21.8,1.0
42.4184296,-71.1061639,2020-09-13,17.1,0.0
42.4184296,-71.1061639,2020-09-15,13.6,0.0
42.4184296,-71.1061639,2020-10-07,16.8,1.0
42.4184296,-71.1061639,2020-12-01,14.9,1.0
42.4184296,-71.1061639,2020-12-05,5.9,1.0
42.4184296,-71.1061639,2020-12-20,-1.6,1.0
42.4184296,-71.1061639,2021-02-08,-4.1,0.0
42.4184296,-71.1061639,2021-02-11,-3.9,0.0
42.4184296,-71.1061639,2021-02-15,-0.8,1.0
42.4184296,-71.1061639,2021-02-17,-1.8,0.0
42.4184296,-71.1061639,2021-03-27,11.6,0.0
42.4184296,-71.1061639,2021-04-15,8.9,1.0
42.4184296,-71.1061639,2021-04-25,13.0,1.0
42.4184296,-71.1061639,2021-05-26,23.6,1.0
42.4473175,-71.2245003,2020-08-30,20.3,0.0
42.4473175,-71.2245003,2020-11-27,6.7,1.0
42.4473175,-71.2245003,2021-01-13,0.8,0.0
42.4473175,-71.2245003,2021-01-19,0.0,0.0
42.4484778,-73.2541069,2020-06-26,20.0,1.0
42.4484778,-73.2541069,2020-07-30,21.8,1.0
42.4484778,-73.2541069,2020-12-01,9.3,1.0
42.4484778,-73.2541069,2021-01-23,-8.3,0.0
42.4484778,-73.2541069,2021-05-10,9.1,1.0
42.4484778,-73.2541069,2021-05-11,8.6,0.0
42.4484778,-73.2541069,2021-05-13,10.8,0.0
42.4484778,-73.2541069,2021-06-10,20.0,0.0
42.4523178,-71.1369982,2021-01-01,-1.4,1.0
42.4523178,-71.1369982,2021-01-03,-1.1,1.0
42.4523178,-71.1369982,2021-05-19,18.7,0.0
42.4564323,-71.064182,2020-05-25,10.2,0.0
42.4564323,-71.064182,2020-05-28,21.4,0.0
42.4564323,-71.064182,2020-10-16,16.1,1.0
42.4564323,-71.064182,2020-11-01,5.6,1.0
42.4564323,-71.064182,2021-05-05,9.6,1.0
42.4564323,-71.064182,2021-06-02,20.8,0.0
42.4648183,-71.010051,2020-08-24,23.8,0.0
42.4648183,-71.010051,2020-09-09,20.8,0.0
42.4648183,-71.010051,2021-01-06,0.5,0.0
42.4648183,-71.010051,2021-01-18,4.4,0.0
42.466763,-70.9494939,2020-06-01,12.2,0.0
42.466763,-70.9494939,2020-07-08,24.1,1.0
42.466763,-70.9494939,2020-07-12,27.1,0.0
42.466763,-70.9494939,2020-07-14,21.0,1.0
42.466763,-70.9494939,2020-08-19,19.4,1.0
42.466763,-70.9494939,2020-08-25,25.0,0.0
42.466763,-70.9494939,2021-01-02,3.9,1.0
42.466763,-70.9494939,2021-02-14,-1.3,0.0
42.466763,-70.9494939,2021-02-28,4.0,0.0
42.466763,-70.9494939,2021-04-03,1.7,0.0
42.466763,-70.9494939,2021-04-11,8.2,0.0
42.4765655,-72.0087197,2020-07-31,23.8,0.0
42.4792618,-71.1522766,2020-12-19,-8.9,0.0
42.4792618,-71.1522766,2021-04-23,8.8,0.0
42.4792618,-71.1522766,2021-05-20,17.1,0.0
42.500096,-70.8578253,2020-07-05,20.6,0.0
42.500096,-70.8578253,2021-03-23,7.5,0.0
42.500096,-70.8578253,2021-05-29,8.1,1.0
42.5048167,-71.1956111,2020-07-13,24.7,1.0
42.5048167,-71.1956111,2020-08-30,20.3,0.0
42.5048167,-71.1956111,2020-09-23,18.2,0.0
42.5048167,-71.1956111,2020-10-17,8.4,1.0
42.5048167,-71.1956111,2020-10-23,15.2,0.0
42.5048167,-71.1956111,2021-02-11,-5.7,0.0
42.506484,-71.0728306,2020-10-09,9.6,0.0
42.506484,-71.0728306,2020-12-19,-5.7,0.0
42.506484,-71.0728306,2021-05-18,19.8,0.0
42.5195292,-70.8967226,2020-06-02,12.7,0.0
42.5195292,-70.8967226,2020-06-29,19.0,1.0
42.5195292,-70.8967226,2020-09-27,21.1,0.0
42.5195292,-70.8967226,2020-11-09,10.0,0.0
42.5195292,-70.8967226,2021-02-13,-5.0,0.0
42.5195292,-70.8967226,2021-02-14,-1.3,0.0
42.5195292,-70.8967226,2021-03-04,1.3,0.0
42.5195292,-70.8967226,2021-03-28,7.0,1.0
42.5195292,-70.8967226,2021-06-10,17.5,0.0
42.5260297,-71.1020262,2021-01-03,0.0,1.0
42.5260297,-71.1020262,2021-01-30,-10.5,0.0
42.5260297,-71.1020262,2021-02-13,-5.0,0.0
42.5260297,-71.1020262,2021-05-21,18.5,0.0
42.5260297,-71.1020262,2021-05-27,22.1,0.0
42.5278731,-70.9286609,2020-07-19,28.3,0.0
42.5278731,-70.9286609,2020-09-30,20.4,1.0
42.5278731,-70.9286609,2020-11-20,11.8,0.0
42.5278731,-70.9286609,2021-01-08,-0.7,0.0
42.5278731,-70.9286609,2021-02-20,-2.4,1.0
42.5278731,-70.9286609,2021-03-17,3.7,0.0
42.5278731,-70.9286609,2021-04-14,8.6,0.0
42.5278731,-70.9286609,2021-05-13,13.7,0.0
42.5278731,-70.9286609,2021-05-18,19.8,0.0
42.5278731,-70.9286609,2021-06-14,17.8,1.0
42.5389836,-71.0481084,2021-02-01,-2.4,1.0
42.5389836,-71.0481084,2021-04-09,9.3,0.0
42.5489744,-70.8781883,2021-04-30,12.0,1.0
42.5584264,-71.268947,2021-01-16,6.3,1.0
42.5750939,-71.0786653,2020-06-08,17.9,0.0
42.5750939,-71.0786653,2020-06-24,23.4,1.0
42.5750939,-71.0786653,2020-09-28,21.5,1.0
42.5750939,-71.0786653,2020-11-02,3.7,1.0
42.5750939,-71.0786653,2021-03-03,1.5,0.0
42.5763523,-71.9952737,2020-06-03,19.9,1.0
42.5763523,-71.9952737,2020-06-27,21.7,0.0
42.5763523,-71.9952737,2020-10-09,8.3,0.0
42.5763523,-71.9952737,2020-12-29,-0.3,0.0
42.5763523,-71.9952737,2021-01-05,-0.2,1.0
42.5763523,-71.9952737,2021-01-07,0.2,0.0
42.5763523,-71.9952737,2021-01-20,-0.9,0.0
42.5763523,-71.9952737,2021-01-23,-4.1,0.0
42.5763523,-71.9952737,2021-02-05,-3.1,1.0
42.5763523,-71.9952737,2021-05-30,8.3,1.0
42.5854371,-71.8046023,2020-05-27,24.1,0.0
42.5854371,-71.8046023,2020-06-21,27.4,0.0
42.5854371,-71.8046023,2020-07-11,26.7,1.0
42.5854371,-71.8046023,2020-09-23,17.3,0.0
42.5854371,-71.8046023,2021-04-30,11.5,1.0
42.5854371,-71.8046023,2021-05-04,10.7,1.0
42.5854371,-71.8046023,2021-06-04,22.2,0.0
42.5876342,-72.6002068,2020-08-02,23.4,0.0
42.5876342,-72.6002068,2020-08-28,18.9,0.0
42.594001,-72.2268141,2020-08-08,23.0,0.0
42.594001,-72.2268141,2020-08-22,22.5,0.0
42.594001,-72.2268141,2020-08-26,18.2,0.0
42.594001,-72.2268141,2020-09-21,7.4,0.0
42.594001,-72.2268141,2020-10-08,11.2,0.0
42.594001,-72.2268141,2021-04-20,11.3,0.0
42.594001,-72.2268141,2021-05-01,8.7,1.0
42.595089,-71.7244812,2020-07-06,22.3,0.0
42.595089,-71.7244812,2020-12-23,-0.9,0.0
42.595089,-71.7244812,2021-03-06,-4.4,0.0
42.595089,-71.7244812,2021-05-08,9.7,0.0
42.595089,-71.7244812,2021-05-14,16.2,0.0
42.5951005,-71.0159146,2021-05-19,17.9,0.0
42.5968617,-71.3517602,2020-06-24,24.0,1.0
42.5968617,-71.3517602,2021-01-20,-0.4,0.0
42.6042515,-72.7392588,2020-08-10,,
42.6042515,-72.7392588,2020-10-30,,
42.6042515,-72.7392588,2020-12-10,,
42.6042515,-72.7392588,2021-01-26,,
42.6106479,-71.2342248,2020-07-01,20.9,1.0
42.6106479,-71.2342248,2020-07-08,23.9,0.0
42.6106479,-71.2342248,2020-09-10,23.4,1.0
42.6106479,-71.2342248,2020-10-18,7.7,0.0
42.6106479,-71.2342248,2020-12-04,9.1,0.0
42.6106479,-71.2342248,2021-04-13,10.6,0.0
42.6106479,-71.2342248,2021-04-16,2.6,1.0
42.6106479,-71.2342248,2021-06-05,23.8,1.0
42.6153595,-70.6624608,2020-10-30,0.7,0.0
42.6153595,-70.6624608,2020-12-02,4.6,0.0
42.6153595,-70.6624608,2021-02-17,-3.2,0.0
42.6414437,-71.3085329,2020-05-31,15.5,0.0
42.6414437,-71.3085329,2020-09-22,11.2,0.0
42.6414437,-71.3085329,2020-11-13,5.5,1.0
42.6414437,-71.3085329,2020-11-23,8.1,1.0
42.6414437,-71.3085329,2021-01-29,-10.9,1.0
42.6414437,-71.3085329,2021-01-30,-10.7,0.0
42.6414437,-71.3085329,2021-03-19,1.1,1.0
42.6414437,-71.3085329,2021-03-23,9.4,0.0
42.6414437,-71.3085329,2021-04-13,10.6,0.0
42.6414437,-71.3085329,2021-05-11,13.2,0.0
42.6625764,-70.9977456,2021-01-08,-0.7,0.0
42.6625764,-70.9977456,2021-03-25,11.3,1.0
42.6687673,-71.3034107,2020-05-18,14.2,0.0
42.6687673,-71.3034107,2020-07-15,19.7,1.0
42.6687673,-71.3034107,2020-12-17,-6.3,1.0
42.6761451,-71.4227726,2020-06-23,25.6,0.0
42.6761451,-71.4227726,2020-08-02,24.2,1.0
42.6990349,-73.1118997,2020-11-17,2.5,0.0
42.6990349,-73.1118997,2021-04-06,9.7,0.0
42.6990349,-73.1118997,2021-06-14,17.7,1.0
42.7070354,-71.1631137,2020-12-29,0.1,0.0
42.7070354,-71.1631137,2021-01-06,0.0,0.0
42.7070354,-71.1631137,2021-02-18,-3.8,1.0
42.7070354,-71.1631137,2021-03-09,5.9,0.0
42.7070354,-71.1631137,2021-03-26,16.4,1.0
42.7262016,-71.1908924,2020-07-29,26.2,0.0
42.7262016,-71.1908924,2020-08-14,23.2,0.0
42.7262016,-71.1908924,2021-01-22,1.2,0.0
42.7262016,-71.1908924,2021-05-05,8.8,1.0
42.7262016,-71.1908924,2021-06-07,28.2,0.0
42.7718433,-72.9467908,2020-06-11,25.6,1.0
42.7718433,-72.9467908,2020-09-24,15.7,0.0
42.7718433,-72.9467908,2021-01-24,-10.9,0.0
42.7718433,-72.9467908,2021-05-21,21.1,0.0
42.7777829,-71.0767724,2020-07-16,18.8,0.0
42.7777829,-71.0767724,2020-08-05,25.7,0.0
42.8177217,-72.5752194,2020-06-13,12.9,0.0
42.8177217,-72.5752194,2020-07-31,22.0,0.0
42.8177217,-72.5752194,2020-12-23,-1.6,0.0
42.8177217,-72.5752194,2021-04-29,11.9,1.0
42.8336778,-71.0024277,2020-09-13,17.0,0.0
42.8336778,-71.0024277,2021-05-07,10.9,0.0
42.8336778,-71.0024277,2021-06-28,29.2,0.0
42.8417577,-70.8606083,2020-10-05,12.5,0.0
42.8417577,-70.8606083,2020-11-12,13.8,0.0
42.8559151,-72.6031466,2020-08-11,25.5,0.0
42.8559151,-72.6031466,2020-09-27,20.4,0.0
42.8559151,-72.6031466,2020-10-11,11.7,0.0
42.8559151,-72.6031466,2020-10-23,17.0,0.0
42.8559151,-72.6031466,2021-04-10,16.2,1.0
42.868519,-72.871024,2020-07-08,25.5,1.0
42.868519,-72.871024,2020-11-12,10.3,0.0
42.868519,-72.871024,2021-02-12,-11.4,0.0
42.868519,-72.871024,2021-05-17,15.4,0.0
42.868519,-72.871024,2021-05-22,22.9,0.0
42.8803576,-73.0795486,2020-06-07,18.3,0.0
42.8803576,-73.0795486,2020-06-27,20.0,1.0
42.8803576,-73.0795486,2020-10-02,10.9,1.0
42.8803576,-73.0795486,2020-12-10,1.3,0.0
42.8803576,-73.0795486,2020-12-23,-1.2,0.0
42.8803576,-73.0795486,2021-01-17,0.9,1.0
42.8803576,-73.0795486,2021-01-18,0.2,0.0
42.8803576,-73.0795486,2021-01-29,-13.4,0.0
42.8803576,-73.0795486,2021-03-03,-2.5,0.0
42.8803576,-73.0795486,2021-03-10,3.0,0.0
42.8803576,-73.0795486,2021-04-09,14.8,0.0
42.8803576,-73.0795486,2021-04-16,1.8,1.0
42.8803576,-73.0795486,2021-05-20,20.2,0.0
42.93244425,-72.58652717925446,2021-03-20,0.7,0.0
42.9463184,-73.2107956,2020-06-08,18.6,0.0
42.9463184,-73.2107956,2020-09-12,12.2,0.0
42.9463184,-73.2107956,2020-12-15,-2.3,0.0
42.9463184,-73.2107956,2021-01-04,-1.1,1.0
42.9463184,-73.2107956,2021-01-13,-2.1,0.0
42.9855947,-72.6554243,2020-06-30,19.7,0.0
42.9855947,-72.6554243,2021-03-03,-1.5,1.0
43.0428562,-72.9109334,2020-06-28,,
43.0428562,-72.9109334,2020-08-14,,
43.0428562,-72.9109334,2020-10-23,,
43.0428562,-72.9109334,2021-02-22,,
43.0462583,-72.6679825,2020-07-01,,
43.0462583,-72.6679825,2020-08-13,,
43.0462583,-72.6679825,2021-02-22,,
43.1793702,-72.7258735,2020-06-28,19.4,0.0
43.1793702,-72.7258735,2020-10-08,9.9,0.0
43.1793702,-72.7258735,2020-10-28,4.9,0.0
43.1793702,-72.7258735,2021-01-24,-9.4,0.0
43.1793702,-72.7258735,2021-06-02,17.1,1.0
43.2629706,-72.5945649,2020-12-07,-3.4,0.0
43.2629706,-72.5945649,2020-12-10,0.5,0.0
43.2629706,-72.5945649,2021-03-19,-2.4,0.0
43.2629706,-72.5945649,2021-04-06,10.4,0.0
43.2629706,-72.5945649,2021-05-16,14.7,0.0
43.2629706,-72.5945649,2021-05-18,16.9,0.0
43.2988213,-72.4817747,2020-08-17,19.0,1.0
43.2988213,-72.4817747,2021-01-23,-7.5,1.0
43.2988213,-72.4817747,2021-04-07,12.1,0.0
43.2988213,-72.4817747,2021-04-16,1.4,1.0
43.3505871,-72.9826037,2020-05-30,18.9,0.0
43.3505871,-72.9826037,2021-03-21,5.7,0.0
43.3534386,-73.2520005,2020-05-22,17.5,0.0
43.3534386,-73.2520005,2020-07-14,21.3,1.0
43.3534386,-73.2520005,2020-07-22,20.0,1.0
43.3534386,-73.2520005,2021-02-06,-1.1,0.0
43.3534386,-73.2520005,2021-03-11,8.4,0.0
43.39076205,-72.4713504795204,2020-06-10,18.3,1.0
43.39076205,-72.4713504795204,2020-06-22,24.5,0.0
43.39076205,-72.4713504795204,2021-03-09,1.7,0.0
43.39076205,-72.4713504795204,2021-03-29,4.8,1.0
43.39771695,-72.6957387774716,2020-07-31,21.3,0.0
43.39771695,-72.6957387774716,2020-10-03,8.7,0.0
43.39771695,-72.6957387774716,2020-11-25,-1.6,1.0
43.4798875,-72.3866266,2020-06-28,20.7,1.0
43.4798875,-72.3866266,2020-08-22,21.2,1.0
43.4798875,-72.3866266,2020-12-24,5.5,0.0
43.4798875,-72.3866266,2021-01-10,-3.7,0.0
43.4798875,-72.3866266,2021-03-30,6.0,0.0
43.48693285,-72.49146346799421,2020-05-29,23.5,1.0
43.48693285,-72.49146346799421,2020-07-30,23.2,0.0
43.48693285,-72.49146346799421,2021-01-27,-2.8,1.0
43.500005650000006,-72.59291505134692,2020-06-11,21.3,1.0
43.500005650000006,-72.59291505134692,2021-01-23,-7.5,1.0
43.500005650000006,-72.59291505134692,2021-01-29,-13.8,0.0
43.500005650000006,-72.59291505134692,2021-01-31,-14.4,0.0
43.500005650000006,-72.59291505134692,2021-02-07,-8.9,1.0
43.500005650000006,-72.59291505134692,2021-02-22,-7.1,1.0
43.5172045,-73.2363024,2020-06-05,23.2,0.0
43.5172045,-73.2363024,2020-06-08,14.6,0.0
43.5172045,-73.2363024,2020-08-08,22.3,0.0
43.5172045,-73.2363024,2020-08-20,16.1,0.0
43.5172045,-73.2363024,2020-08-23,21.0,0.0
43.5172045,-73.2363024,2020-09-20,6.6,0.0
43.5172045,-73.2363024,2021-01-07,-4.3,0.0
43.5172045,-73.2363024,2021-01-14,0.0,0.0
43.5172045,-73.2363024,2021-03-03,-2.5,1.0
43.5172045,-73.2363024,2021-04-03,-0.9,0.0
43.5172045,-73.2363024,2021-06-07,24.9,1.0
43.5172045,-73.2363024,2021-06-11,15.8,1.0
43.5355839,-72.7217781,2021-06-11,15.8,1.0
43.5408824,-72.3990809,2020-11-24,0.1,0.0
43.5947898,-73.2659674,2021-04-20,8.0,0.0
43.6084792,-72.9724768,2020-06-17,20.4,0.0
43.6084792,-72.9724768,2020-11-28,4.7,0.0
43.6084792,-72.9724768,2020-12-09,-2.7,0.0
43.6084792,-72.9724768,2021-02-18,-6.5,1.0
43.6084792,-72.9724768,2021-04-02,-4.2,0.0
43.6084792,-72.9724768,2021-04-07,9.0,0.0
43.6084792,-72.9724768,2021-04-13,10.6,0.0
43.6134645,-73.1712575,2020-07-11,25.5,0.0
43.6134645,-73.1712575,2020-11-14,2.6,0.0
43.6134645,-73.1712575,2020-12-15,-5.1,0.0
43.6134645,-73.1712575,2021-03-08,-5.7,1.0
43.6134645,-73.1712575,2021-03-30,6.8,0.0
43.6134645,-73.1712575,2021-04-10,15.7,1.0
43.6610327,-73.03532,2020-11-12,7.9,0.0
43.6610327,-73.03532,2020-11-13,1.9,0.0
43.665934,-72.38371107389389,2020-05-21,16.9,0.0
43.665934,-72.38371107389389,2020-06-16,17.6,0.0
43.665934,-72.38371107389389,2020-09-09,21.6,0.0
43.665934,-72.38371107389389,2020-09-10,22.0,0.0
43.665934,-72.38371107389389,2020-09-22,9.0,0.0
43.665934,-72.38371107389389,2020-10-06,14.3,0.0
43.665934,-72.38371107389389,2020-10-20,14.0,0.0
43.665934,-72.38371107389389,2020-10-25,6.4,0.0
43.665934,-72.38371107389389,2020-11-29,0.9,0.0
43.665934,-72.38371107389389,2020-12-18,-14.2,0.0
43.665934,-72.38371107389389,2020-12-29,-2.6,0.0
43.665934,-72.38371107389389,2021-02-05,-5.6,1.0
43.665934,-72.38371107389389,2021-03-19,-2.0,0.0
43.665934,-72.38371107389389,2021-03-31,10.7,1.0
43.665934,-72.38371107389389,2021-04-01,3.6,1.0
43.665934,-72.38371107389389,2021-04-17,5.4,1.0
43.665934,-72.38371107389389,2021-06-03,20.4,1.0
43.70636,-73.0277504,2020-06-13,10.5,0.0
43.70636,-73.0277504,2020-07-08,23.3,0.0
43.70636,-73.0277504,2021-01-12,-2.5,1.0
43.70636,-73.0277504,2021-03-18,2.2,1.0
43.7286349,-72.6188601,2020-08-29,17.2,0.0
43.7286349,-72.6188601,2021-03-23,5.8,0.0
43.8325292,-72.6342101,2020-05-23,,
43.8325292,-72.6342101,2020-05-26,,
43.8325292,-72.6342101,2020-06-01,,
43.8325292,-72.6342101,2021-05-08,,
43.83575905,-72.25194159876418,2020-05-31,12.3,0.0
43.83575905,-72.25194159876418,2020-06-26,20.8,0.0
43.83575905,-72.25194159876418,2020-07-21,23.5,0.0
43.83575905,-72.25194159876418,2020-10-17,7.2,1.0
43.83575905,-72.25194159876418,2020-12-22,0.2,0.0
43.83575905,-72.25194159876418,2021-03-16,-5.9,0.0
43.83575905,-72.25194159876418,2021-03-17,1.3,0.0
43.83575905,-72.25194159876418,2021-04-18,7.9,0.0
43.83575905,-72.25194159876418,2021-05-31,11.2,1.0
43.83575905,-72.25194159876418,2021-06-01,14.4,0.0
43.906303,-72.147903,2020-10-30,1.5,0.0
43.906303,-72.147903,2020-11-16,6.9,1.0
43.906303,-72.147903,2020-12-08,-2.9,0.0
43.906303,-72.147903,2021-02-25,1.7,1.0
43.9253287,-72.6659422,2020-05-20,14.5,0.0
43.9253287,-72.6659422,2020-08-15,18.7,0.0
43.9253287,-72.6659422,2021-02-25,-2.5,1.0
43.9708211,-72.3248504,2021-06-07,26.6,0.0
44.014299,-73.167229,2020-12-25,,
44.014299,-73.167229,2021-01-23,,
44.0423475,-72.6036291,2020-05-28,23.1,0.0
44.0423475,-72.6036291,2020-07-14,18.2,0.0
44.0423475,-72.6036291,2020-08-21,18.9,0.0
44.0423475,-72.6036291,2021-02-23,-0.3,1.0
44.0423475,-72.6036291,2021-05-06,7.7,1.0
44.1224482,-72.5413894,2020-12-07,-5.8,0.0
44.1224482,-72.5413894,2021-06-13,18.9,0.0
44.1244783,-73.1537566,2020-07-14,,
44.1244783,-73.1537566,2020-08-25,,
44.1244783,-73.1537566,2020-09-18,,
44.1332662,-73.0785227,2020-06-23,,
44.1332662,-73.0785227,2020-08-09,,
44.1332662,-73.0785227,2020-11-12,,
44.1681052,-73.2518037,2020-12-12,3.6,1.0
44.1681052,-73.2518037,2021-03-03,-4.9,1.0
44.1681052,-73.2518037,2021-03-13,-0.8,0.0
44.1681052,-73.2518037,2021-05-06,10.8,0.0
44.1681052,-73.2518037,2021-06-28,29.3,1.0
44.1924801,-72.8223267,2021-01-05,-2.4,1.0
44.1924801,-72.8223267,2021-04-18,6.3,0.0
44.1924801,-72.8223267,2021-05-18,16.3,0.0
44.1969042,-72.5007458,2020-05-30,17.1,0.0
44.1969042,-72.5007458,2020-06-11,19.9,0.0
44.1969042,-72.5007458,2020-07-04,20.4,0.0
44.1969042,-72.5007458,2020-07-16,20.2,0.0
44.1969042,-72.5007458,2020-07-24,20.5,0.0
44.1969042,-72.5007458,2020-08-24,20.8,0.0
44.1969042,-72.5007458,2020-08-29,15.0,1.0
44.1969042,-72.5007458,2020-09-27,20.3,0.0
44.1969042,-72.5007458,2020-12-09,-3.9,0.0
44.1969042,-72.5007458,2020-12-16,-13.5,0.0
44.1969042,-72.5007458,2020-12-27,-4.3,0.0
